time	hru_p(1)	hru_p(2)	hru_p(3)	hru_p(4)	hru_p(5)	hru_p(6)	hru_p(7)	hru_p(8)	hru_p(9)	hru_p(10)	hru_p(11)	hru_p(12)	hru_p(13)	hru_p(14)	hru_p(15)	hru_p(16)	hru_p(17)	hru_p(18)	hru_p(19)	hru_p(20)	hru_p(21)	hru_p(22)	hru_p(23)	hru_p(24)	hru_p(25)	hru_p(26)	hru_p(27)	hru_p(28)	hru_p(29)	hru_p(30)	hru_p(31)	hru_p(32)	hru_p(33)	hru_p(34)	hru_p(35)	hru_p(36)	hru_p(37)	hru_p(38)	hru_p(39)	hru_p(40)	hru_p(41)	hru_p(42)	hru_p(43)	hru_p(44)	hru_p(45)	hru_p(46)	hru_p(47)	hru_p(48)
2022-03-04T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-04T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-04T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T00:00	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388	0.003309388
2022-03-05T01:00	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834
2022-03-05T02:00	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834	0.001866834
2022-03-05T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T05:00	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971	0.002375971
2022-03-05T06:00	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906	0.03003906
2022-03-05T07:00	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557	0.05863557
2022-03-05T08:00	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255	0.2503255
2022-03-05T09:00	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038	0.3457038
2022-03-05T10:00	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039	0.6847039
2022-03-05T11:00	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996	0.2655996
2022-03-05T12:00	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068	0.01434068
2022-03-05T13:00	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262	0.01909262
2022-03-05T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-05T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T08:00	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564	0.02910564
2022-03-06T09:00	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658	0.04624658
2022-03-06T10:00	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137	0.1187137
2022-03-06T11:00	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168	0.09631168
2022-03-06T12:00	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008	0.1440008
2022-03-06T13:00	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749	0.1592749
2022-03-06T14:00	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369	0.07153369
2022-03-06T15:00	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123	0.2050123
2022-03-06T16:00	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046	0.05575046
2022-03-06T17:00	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942	0.004751942
2022-03-06T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-06T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-07T23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-08T11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
